,Divisons
6019,b_riqan
6020,b_north_jaz_murian
6021,b_kurk
6022,d_sistan
6023,c_zaranj
6024,b_zaranj
6025,b_ram_shahristan
6026,b_qarnin
6027,b_khawaj
6028,b_karkuya
6029,c_nih
6030,b_nih
6031,b_bandan
6032,b_doroh
6033,b_khoshk-rud
6034,c_farah
6035,b_farah
6036,b_juwain
6037,b_uq
6038,b_masau
6039,c_rudbar
6040,b_rudbar
6041,b_kish-rudbar
6042,b_mofd_afdzalkhan
6043,b_khannesin
6044,b_landay
6045,c_bost
6046,b_bost
6047,b_delaram
6048,b_galikan
6049,b_al_muaskar
6050,b_ribat-i-kish
6051,k_kabulistan
6052,d_kabul
6053,c_kabul
6054,b_kabul
6055,b_sukawand
6056,b_lamghan
6057,b_nagarahara
6058,c_bamian
6059,b_bamiyan
6060,b_sakalkand
6061,b_parwan
6062,b_panjhir
6063,b_jarbaya
6064,c_chitral
6065,b_chitral
6066,b_kunar
6067,d_zabulistan
6068,c_ghazna
6069,b_ghazna
6070,b_gardiz
6071,b_istakh
6072,b_sharan
6073,b_moqor
6074,c_zamindawar
6075,b_zamindawar
6076,b_sarwan
6077,b_bishang
6078,b_durgas
6079,b_bagnin
6080,c_rukhaj
6081,b_rukhaj
6082,b_rudan
6083,b_panjway
6084,b_bakrawath
6085,b_qandahar
6086,c_zabulistan
6087,b_jaldak
6088,b_mapan
6089,k_mesopotamia
6090,d_samarra
6091,c_samarra
6092,b_samarra
6093,b_balad
6094,b_aiwana
6095,b_hisn_al-mashuq
6096,c_hulwan
6097,b_hulwan
6098,b_bandanijan
6099,b_jalula-hulwan
6100,b_daskara
6101,c_kirkuk
6102,b_kirkuk
6103,b_khanijar
6104,b_raushanqubad
6105,b_daquqa
6106,c_takrit
6107,b_takrit
6108,b_jabalta
6109,b_barimma
6110,d_wasit
6111,c_wasit
6112,b_wasit
6113,b_kaskar
6114,b_an-numaniya
6115,c_tib
6116,b_at-tib
6117,b_karkha
6118,d_kufa
6119,c_kufa
6120,b_an-najaf
6121,b_al-kufa
6122,b_al-hila
6123,c_safata
6124,b_safata
6125,b_ain_at-tamr
6126,b_khaffan
6127,c_qadisiya
6128,b_al-qadisiya
6129,b_al-udhaib
6130,b_al-qara
6131,c_batiha
6132,b_niffar
6133,b_as-saliq
6134,c_akhadid
6135,b_as-salman
6136,b_al-akhadid
6137,c_waqisa
6138,b_waqisa
6139,b_as-subia
6140,d_basra
6141,c_basra
6142,b_bajlan
6143,b_basra
6144,b_hifair
6145,b_ar-rukhail
6146,c_ubulla
6147,b_al-ubulla
6148,b_matara-iraq
6149,b_ain_said
6150,c_rusafa
6151,b_ar-rusafa-iraq
6152,b_al-farut
6153,b_al-qatr
6154,b_nahr_simmara
6155,d_baghdad
6156,c_baghdad
6157,b_baghdad
6158,b_baquba
6159,b_ukbara
6160,b_an-nahrawan
6161,b_al-farasa
6162,b_sarsar
6163,c_iskaf
6164,b_iskaf
6165,b_jabbul
6166,b_humaniya
6167,c_anbar
6168,b_al-anbar
6169,b_ar-rabb
6170,c_karbala
6171,b_karbala
6172,b_hit
6173,c_badaraya
6174,b_badaraya
6175,b_bakusaya
6176,b_tarsukh
6177,k_jazira
6178,d_diyarrabia
6179,c_mosul
6180,b_mosul
6181,b_ain_al-qayyara
6182,b_al-hadr
6183,b_juhaina
6184,b_tall_afar
6185,b_balad-mosul
6186,c_ninive
6187,b_ninawa
6188,b_bartulla
6189,b_fishabur
6190,c_sinjar
6191,b_sinjar
6192,b_bashazza
6193,b_al-hayyal
6194,b_al-jibal
6195,b_tunamir
6196,c_nasibin
6197,b_nasibin
6198,b_barqaid
6199,b_gazirat_ibn_umar
6200,b_dara
6201,c_khabur
6202,b_makisin
6203,b_mijdal
6204,b_araban
6205,b_al-khanuqa
6206,b_ash-shamsiya
6207,b_qarqisiya
6208,c_upper_khabur
6209,b_ras_al-ain
6210,b_mardin
6211,b_kafartutha
6212,d_diyarmudar
6213,c_raqqa
6214,b_raqqa
6215,b_bajarwan
6216,b_ratla
6217,c_harran
6218,b_harran
6219,b_saruj
6220,b_tall_mahra
6221,c_dausar
6222,b_dausar
6223,b_tall_ammar
6224,d_diyarbakr
6225,c_amida
6226,b_amid
6227,b_zermion
6228,b_as-suwaida
6229,b_tall_mauzan
6230,c_tall_basma
6231,b_tall_basma
6232,b_hisn_kaifa
6233,c_hakkari
6234,b_hakkari
6235,b_baqirda
6236,b_tamanin
6237,b_saird
6238,b_juza
6239,c_mayyafariqin
6240,b_mayyafariqin
6241,b_tall_fafan
6242,b_arzan
6243,b_nasriye
6244,c_bakriya
6245,b_hani
6246,b_hisn_di-l-qarnain
6247,b_qulb
6248,b_erkne
6249,b_shimshat
6250,d_euphrates
6251,c_rahba
6252,b_al-rahba
6253,b_ad-daliya
6254,c_hadithat-ana
6255,b_hadithat-ana
6256,b_sukayr_al-abbas
6257,c_al-haditha
6258,b_al-haditha-furat
6259,b_ana
6260,d_kurdistan
6261,c_irbil
6262,b_irbil
6263,b_al-haditha
6264,b_as-sinn
6265,c_kurdistan
6266,b_tall_haftun
6267,b_khuftiyan
6268,b_shaqlabadh
6269,b_bamardani
6270,c_shahrazur
6271,b_shahrazur
6272,b_khuftidkan
6273,b_tiranshah
6274,e_carpathia
6275,k_dacia
6276,d_transylvanian_alps
6277,c_campulung
6278,b_campulung
6279,b_targoviste
6280,b_arges
6281,b_pitesti
6282,c_polovragi
6283,b_polovragi
6284,b_govora
6285,b_filiasi
6286,c_tabla_butii
6287,b_tabla_butii
6288,b_zoresti
6289,b_dumbraveni
6290,d_muntenia
6291,c_giurgiu
6292,b_giurgiu
6293,b_turnu
6294,b_rusii_de_vede
6295,b_comana
6296,b_glavacioc
6297,b_costesti
6298,c_bucuresti
6299,b_bucuresti
6300,b_targsor
6301,c_calarasi
6302,b_calarasi
6303,b_radovanu
6304,b_fetesti
6305,c_buzau
6306,b_buzau
6307,b_slobozia
6308,b_ploiesti
6309,c_braila
6310,b_braila
6311,b_ramnicu_sarat
6312,d_oltenia
6313,c_targu_jiu
6314,b_targu_jiu
6315,b_baia_de_arama
6316,c_severin
6317,b_severin
6318,b_orsova
6319,b_mehadia
6320,b_karansebes
6321,c_calafat
6322,b_calafat
6323,b_cujmir
6324,b_strehaia
6325,b_segarcea
6326,c_craiova
6327,b_craiova
6328,b_corabia
6329,b_dragasani
6330,k_moldavia
6331,d_bukovina
6332,c_suceava
6333,b_suceava
6334,b_baia
6335,b_vatra_dornei
6336,b_campulung_moldovenesc
6337,b_siret
6338,c_neamnt
6339,b_piatra_neamnt
6340,b_targu_neamnt
6341,b_roman
6342,c_dorohoi
6343,b_dorohoi
6344,b_harlau
6345,c_hotin
6346,b_hotin
6347,b_tetina
6348,b_cernauti
6349,d_moldova
6350,c_iasi
6351,b_iasi
6352,b_ungheni
6353,b_falesti
6354,c_orhei
6355,b_orhei
6356,b_tuzara
6357,c_soroca
6358,b_soroca
6359,b_balti
6360,c_barlad
6361,b_barlad
6362,b_vaslui
6363,b_husi
6364,c_galati
6365,b_galati
6366,b_tecuci
6367,b_focsani
6368,c_stoenesti
6369,b_stoenesti
6370,b_bacau
6371,d_bugeac
6372,c_tigheci
6373,b_tigheci
6374,b_cahul
6375,c_cetatea_alba
6376,b_cetatea_alba
6377,b_tighina
6378,c_chilia
6379,b_chilia
6380,b_oblucita
6381,b_artsyz
6382,c_lapusna
6383,b_lapusna
6384,b_chisinau
6385,k_hungary
6386,d_visegrad
6387,c_visegrad
6388,b_visegrad_hun
6389,b_pest
6390,b_cegled
6391,b_kecskemet
6392,c_komarom
6393,b_komarom
6394,b_batorkeszi
6395,c_esztergom
6396,b_esztergom
6397,b_beny
6398,c_szekesfehervar
6399,b_szekesfehervar
6400,b_csakvar
6401,b_kalocsa
6402,c_hewes
6403,b_hewes
6404,b_tur
6405,b_szolnok
6406,b_gyongospata
6407,b_eger
6408,d_somogy
6409,c_somogy
6410,b_somogyvar
6411,b_kaposvar
6412,b_csurgo
6413,b_szigetvar
6414,c_kolon
6415,b_kolon
6416,b_egerszeg
6417,b_letenye
6418,c_tolna
6419,b_tolna
6420,b_simontornya
6421,b_dombovar
6422,c_baranya
6423,b_baranyavar
6424,b_siklos
6425,b_pecs
6426,b_mohacs
6427,d_nyitra
6428,c_nyitra
6429,b_nyitra
6430,b_pecsen
6431,b_bajmoc
6432,b_sasvar
6433,c_gemer
6434,b_gemer
6435,b_murany
6436,b_rimaszombat
6437,b_szendro
6438,c_orava
6439,b_arva
6440,b_twardosczino
6441,c_trenscen
6442,b_trenscen
6443,b_puho
6444,b_zsolna
6445,b_turoc
6446,c_lipto
6447,b_liptoujvar
6448,b_nemetlipsce
6449,c_zolyom
6450,b_zolyom
6451,b_breznobanya
6452,c_bars
6453,b_bars
6454,b_komorcbanya
6455,c_hont
6456,b_hont
6457,b_nograd
6458,b_balassagyarmat
6459,b_koporna
6460,b_losonc
6461,b_selmecbanya
6462,c_poszony
6463,b_poszony
6464,b_smozolany
6465,b_somorja
6466,d_ungvar
6467,c_ungvar
6468,b_ungvar
6469,b_nagyberezna
6470,c_zemplen
6471,b_zemplen
6472,b_szerencs
6473,b_zynna
6474,b_toporo
6475,b_varanno
6476,c_borsod
6477,b_borsod
6478,b_miskolc
6479,c_saris
6480,b_saris
6481,b_barfta
6482,c_spis
6483,b_spis
6484,b_kesmark
6485,c_abauj
6486,b_abauj
6487,b_kassa
6488,b_torna
6489,d_transcarpathia
6490,c_marmaros
6491,b_maramarossziget
6492,b_tecso
6493,b_borsa
6494,b_huszt
6495,b_okormezo
6496,c_bereg
6497,b_beregszasz
6498,b_nagyszolos
6499,b_munkacz
6500,b_alsoverecke
6501,b_borsova
6502,d_transylvania
6503,c_feher
6504,b_feher
6505,b_kukullovar
6506,b_abrudbanya
6507,b_nagyszeben
6508,b_alvinc
6509,b_szaszkezd
6510,c_szekelyfold
6511,b_szekelyudvarhely
6512,b_marosvasarhely
6513,b_csikszereda
6514,b_gyergyoszentmiklos
6515,c_barcasag
6516,b_brasso
6517,b_balvanyos
6518,b_sepsiszentgyorgy
6519,b_kovaszna
6520,c_fogaras
6521,b_fogaras
6522,b_torcsvar
6523,c_torda
6524,b_torda
6525,b_banffyhunyad
6526,b_koloszvar
6527,b_szaszregen
6528,b_aranyosbanya
6529,c_beszterce
6530,b_beszterce
6531,b_radna
6532,b_des
6533,b_szek
6534,b_laposbanya
6535,c_hunyad
6536,b_vajdahunyad
6537,b_harszoc
6538,b_deva
6539,d_bihar
6540,c_bihar
6541,b_nagyvarad
6542,b_gyozeg
6543,b_debrecen
6544,b_belenyes
6545,b_zolonta
6546,b_elesd
6547,c_zarand
6548,b_zarand
6549,b_nagyhalmagy
6550,b_pankota
6551,c_bekes
6552,b_bekes
6553,b_svarvas
6554,b_oroshaza
6555,c_szabolcs
6556,b_szabolcs
6557,b_nyir
6558,b_nagyboszormeny
6559,b_szobszlo
6560,c_szatmar
6561,b_szatmar
6562,b_nagybanya
6563,b_szilagy
6564,b_kraszna
6565,b_tasnad
6566,b_nagykaroly
6567,d_temes
6568,c_temes
6569,b_temesvar
6570,b_lugos
6571,b_boksanbanya
6572,c_arad
6573,b_arad
6574,b_lippa
6575,c_krasso
6576,b_krasso
6577,b_ersomlyo
6578,b_fehertemplom
6579,c_keve
6580,b_kevevar
6581,b_pancsova
6582,b_becse
6583,c_csanad
6584,b_csanad
6585,b_szeged
6586,b_nagylak
6587,d_bacs
6588,c_bacs
6589,b_bacs
6590,b_titel
6591,c_bodrog
6592,b_bodrog
6593,b_zenta
6594,c_csongrad
6595,b_csongrad
6596,b_kiskunhalas
6597,d_gyor
6598,c_gyor
6599,b_gyor
6600,b_moson
6601,c_sopron
6602,b_sopron
6603,b_kapuvar
6604,b_koszeg
6605,c_vas
6606,b_vasvar
6607,b_kormend
6608,b_szentgotthard
6609,c_veszprem
6610,b_veszprem
6611,b_zirc
6612,b_vasarhely
6613,d_syrmia
6614,c_szerem
6615,b_szerem
6616,b_ilok
6617,b_zemun
6618,e_france
6619,k_france
6620,d_valois
6621,c_ile_de_france
6622,b_paris
6623,b_saint_denis
6624,b_montreuil
6625,b_versailles
6626,b_montlhery
6627,b_etampes
6628,c_brie_francaise
6629,b_melun
6630,b_bray
6631,b_nemours
6632,b_montereau
6633,c_vermandois
6634,b_marle
6635,b_roucy
6636,b_laon
6637,c_valois
6638,b_senlis
6639,b_crepy
6640,b_coucy
6641,c_amiens
6642,b_amiens
6643,b_corbie
6644,b_peronne
6645,c_beaumont
6646,b_beaumont
6647,b_mantes
6648,b_beauvais
6649,b_montfort
6650,c_clermont
6651,b_clermont
6652,b_noyon
6653,b_saint_quentin
6654,d_berry
6655,c_berry
6656,b_deols
6657,b_chateauroux
6658,b_la_haye
6659,c_tourraine
6660,b_tours
6661,b_tourraine
6662,b_loches
6663,c_blois
6664,b_blois
6665,b_contres
6666,b_romorantin
6667,c_issoudun
6668,b_issoudun
6669,b_valencay
6670,b_bourges
6671,d_anjou
6672,c_anjou
6673,b_angers
6674,b_luigne
6675,b_la_fleche
6676,b_le_lude
6677,b_craon
6678,c_saumur
6679,b_saumur
6680,b_melay
6681,c_maine
6682,b_le_mans
6683,b_courcillon
6684,b_sarthe
6685,c_sable
6686,b_sable
6687,b_mayenne
6688,b_laval
6689,d_normandy
6690,c_rouen
6691,b_rouen
6692,b_gisors
6693,b_harcourt
6694,c_evreux
6695,b_evreux
6696,b_vernon
6697,b_verneuil
6698,c_bayeux
6699,b_bayeux
6700,b_caen
6701,b_falaise
6702,c_avranches
6703,b_avranches
6704,b_cherbourg
6705,b_coutances
6706,c_alencon
6707,b_alencon
6708,b_mortain
6709,b_argentan
6710,c_lisieux
6711,b_lisieux
6712,b_sees
6713,c_eu
6714,b_eu
6715,b_fecamp
6716,b_dieppe
6717,b_aumale
6718,d_orleans
6719,c_orleans
6720,b_orleans
6721,b_beaugency
6722,b_olivet
6723,b_vierzon
6724,c_montargis
6725,b_montargis
6726,b_coutenay
6727,b_chateau_renard
6728,c_vendome
6729,b_vendome
6730,b_chateaudun
6731,c_chartres
6732,b_dreux
6733,b_chartres
6734,b_perche
6735,b_nogent_le_rotrou
6736,c_sancerre
6737,b_sancerre
6738,b_sully_sur_loire
6739,b_herry
6740,d_champagne
6741,c_reims
6742,b_reims
6743,b_epernay
6744,b_chatillon
6745,b_chateau_thierry
6746,c_troyes
6747,b_troyes
6748,b_clairvaux
6749,b_joinville
6750,b_bar_sur_aube
6751,c_coulommiers
6752,b_provins
6753,b_coulommiers
6754,b_romilly
6755,c_meaux
6756,b_meaux
6757,b_crecy
6758,c_chalons
6759,b_chalons
6760,b_saint_dizier
6761,b_vitry_en_perthois
6762,c_rethel
6763,b_rethel
6764,b_grandpre
6765,b_mezieres
6766,b_romigny
6767,c_sens
6768,b_sens
6769,b_nogent
6770,b_aube
6771,b_bar_sur_seine
6772,d_burgundy
6773,c_dijon
6774,b_dijon
6775,b_gray
6776,b_chaumont
6777,c_chalon
6778,b_chalon
6779,b_citeaux
6780,b_beaune
6781,b_autun
6782,c_auxerre
6783,b_auxerre
6784,b_donzy
6785,b_chablis
6786,c_tonnerrois
6787,b_tonnerre
6788,b_montbard
6789,c_avalois
6790,b_vezelay
6791,b_morvan
6792,c_macon
6793,b_macon
6794,b_cluny
6795,b_semur_en_brionnais
6796,c_nevers
6797,b_nevers
6798,b_moulins
6799,b_pougues_les_eaux
6800,d_bar
6801,c_bar
6802,b_bar
6803,b_verdun
6804,b_argonne
6805,c_briey
6806,b_briey
6807,b_hayange
6808,c_langres
6809,b_langres
6810,b_grand
6811,b_champs
6812,c_vaucouleurs
6813,b_vaucouleurs
6814,b_toul
6815,d_flanders
6816,c_brugge
6817,b_bruges
6818,b_gent
6819,b_roeselare
6820,c_yperen
6821,b_ypres
6822,b_veurne
6823,b_dunkirk
6824,c_guines
6825,b_calais
6826,b_grevelines
6827,b_saint_omer
6828,c_lille
6829,b_lille
6830,b_courtrai
6831,b_aire
6832,c_boulogne
6833,b_boulogne
6834,b_montreuil_sur_mer
6835,b_abbeville
6836,b_hesdin
6837,k_aquitaine
6838,d_gascogne
6839,c_bordeaux
6840,b_bordeaux
6841,b_medoc
6842,b_blaye
6843,b_fronsac
6844,c_labourd
6845,b_bayonne
6846,b_dax
6847,b_mimizan
6848,c_albret
6849,b_albret
6850,b_tartas
6851,b_la_teste_de_buch
6852,b_langon
6853,c_marsan
6854,b_marsan
6855,b_bazadais
6856,b_gabardan
6857,c_agenais
6858,b_agen
6859,b_agenais
6860,d_aquitaine
6861,c_angouleme
6862,b_angouleme
6863,b_saint_junien
6864,b_cognac
6865,c_perigord
6866,b_perigueux
6867,b_nontron
6868,b_montignac
6869,b_bergerac
6870,c_limousin
6871,b_limoges
6872,b_chalus
6873,b_ventadour
6874,b_turenne
6875,c_saintonge
6876,b_saintonge
6877,b_jonzac
6878,b_royan
6879,b_saintes
6880,c_aunis
6881,b_la_rochelle
6882,b_taillebourg
6883,d_toulouse
6884,c_toulouse
6885,b_toulouse
6886,b_pamiers
6887,b_castelsarrasin
6888,b_beaumont_sur_leze
6889,c_quercy
6890,b_quercy
6891,b_montauban
6892,b_cahors
6893,b_figeac
6894,c_gevaudan
6895,b_gevaudan
6896,b_mende
6897,b_saint_flour
6898,b_langeac
6899,c_rouergue
6900,b_rodez
6901,b_la_salle
6902,b_marvejols
6903,b_la_peyrade
6904,c_millau
6905,b_millau
6906,b_navacelles
6907,d_languedoc
6908,c_albi
6909,b_albi
6910,b_castelnaudary
6911,c_uses
6912,b_montlaur
6913,b_uses
6914,c_montpellier
6915,b_montpellier
6916,b_nimes
6917,b_cevennes
6918,c_carcassonne
6919,b_carcassonne
6920,b_limoux
6921,b_narbonne
6922,c_beziers
6923,b_beziers
6924,b_lodeve
6925,b_agde
6926,c_foix
6927,b_foix
6928,b_tarascon
6929,b_montbel
6930,d_armagnac
6931,c_armagnac
6932,b_armagnac
6933,b_lectoure
6934,b_lomagne
6935,b_fesensac
6936,c_bigorre
6937,b_tarbes
6938,b_pardiac
6939,c_bearn
6940,b_pau
6941,b_tursan
6942,b_oloron
6943,c_comminges
6944,b_bertrand_de_comminges
6945,b_saint_lizier
6946,b_astarac
6947,b_muret
6948,d_poitou
6949,c_poitiers
6950,b_poitiers
6951,b_ruffec
6952,b_chatellerault
6953,b_loudun
6954,c_lusignan
6955,b_lusignan
6956,b_melle
6957,b_niort
6958,c_montaigu
6959,b_montaigu
6960,b_talmont
6961,b_maulevrier
6962,c_thouars
6963,b_thouars
6964,b_parthenay
6965,b_bressuire
6966,b_fontenay
6967,d_auvergne
6968,c_auvergne
6969,b_aurillac
6970,b_carlat
6971,b_murat
6972,c_clermont_sur_allier
6973,b_clermont_sur_ailler
6974,b_la_tour
6975,b_mercaeur
6976,b_montpensier
6977,c_thiers
6978,b_thiers
6979,b_ambert
6980,c_velay
6981,b_le_puy
6982,b_velay
6983,d_bourbon
6984,c_bourbon
6985,b_bourbon
6986,b_orval
6987,b_montlucon
6988,b_boussac
6989,c_bellac
6990,b_bellac
6991,b_la_tremouille
6992,c_jaligny
6993,b_saint_pourcain
6994,b_jaligny
6995,c_la_marche
6996,b_grandmont
6997,b_gueret
6998,b_aubusson
6999,k_brittany
7000,d_brittany
7001,c_vannes
7002,b_vannes
7003,b_porhoet
7004,b_rohan
7005,c_nantes
7006,b_nantes
7007,b_rais
7008,b_guerande
7009,b_chateaubriant
7010,c_cornouaille
7011,b_quimper
7012,b_lorient
7013,b_cornouailles
7014,c_french_leon
7015,b_brest
7016,b_st_pol_de_leon
7017,c_penthievre
7018,b_saint_brieuc
7019,b_treguier
7020,b_saint_malo
7021,c_rennes
7022,b_rennes
7023,b_combourg
7024,k_burgundy
7025,d_provence
7026,c_venaissin
7027,b_arles
7028,b_orange
7029,b_avignon
7030,b_vaison
7031,c_provence
7032,b_toulon
7033,b_dragugnian
7034,b_castellane
7035,b_marseille
7036,b_aix
7037,c_nice
7038,b_nice
7039,b_grasse
7040,b_barcelonnette
7041,b_puget
7042,b_digne
7043,c_forcalquier
7044,b_forcalquier
7045,b_apt
7046,b_embrun
7047,b_gap
7048,b_briancon
7049,d_savoie
7050,c_savoie
7051,b_moutiers
7052,b_saint_michel_de_maurienne
7053,b_chambery
7054,b_belley
7055,c_aosta
7056,b_aosta
7057,b_martigny
7058,c_geneva
7059,b_geneva
7060,b_annecy
7061,b_thonon_les_bains
7062,b_faucigny
7063,c_canavese
7064,b_ivrea
7065,b_pinerolo
7066,b_canavese
7067,d_dauphine
7068,c_lyon
7069,b_lyon
7070,b_villars
7071,b_beaujeu
7072,c_forez
7073,b_feurs
7074,b_montbrison
7075,b_roanne
7076,c_viviers
7077,b_viviers
7078,b_annonay
7079,c_viennois
7080,b_grenoble
7081,b_vienne
7082,b_chartreuse
7083,b_romans
7084,c_valentinois
7085,b_monteil
7086,b_die
7087,b_valence
7088,d_upper_burgundy
7089,c_besancon
7090,b_besancon
7091,b_vesoul
7092,b_morteau
7093,b_ornans
7094,b_gy
7095,c_bresse
7096,b_bourg
7097,b_champagnole
7098,c_dole
7099,b_dole
7100,b_quingey
7101,b_lons_le_saunier
7102,b_salins
7103,d_transjurania
7104,c_bern
7105,b_bern
7106,b_lausanne
7107,b_thun
7108,c_aargau
7109,b_biel
7110,b_lucerne
7111,c_neuchatel
7112,b_neuchatel
7113,b_pontarlier
7114,e_spain
7115,k_andalusia
7116,d_cordoba
7117,c_cordoba
7118,b_cordoba
7119,b_cantillana
7120,b_guadiato
7121,b_pedroche
7122,c_calatrava
7123,b_calatrava
7124,b_tomelloso
7125,b_mentesa
7126,c_almader
7127,b_alarcos
7128,b_almader
7129,c_andujar
7130,b_jaen
7131,b_andujar
7132,b_ubeda
7133,d_granada
7134,c_granada
7135,b_granada
7136,b_quesada
7137,b_guadiz
7138,c_almeria
7139,b_almeria
7140,b_lorca
7141,b_baza
7142,c_cabra
7143,b_cabra
7144,b_antequera
7145,c_malaga
7146,b_malaga
7147,b_nerja
7148,b_motril
7149,d_sevilla
7150,c_sevilla
7151,b_sevilla
7152,b_carmona
7153,b_almonte
7154,b_triana
7155,c_cadiz
7156,b_cadiz
7157,b_tarifa
7158,b_jerez
7159,c_algeciras
7160,b_algeciras
7161,b_arcos
7162,b_moron
7163,c_niebla
7164,b_niebla
7165,b_huelva
7166,b_ayamonte
7167,b_zafra
7168,c_moura
7169,b_moura
7170,b_serpa
7171,d_toledo
7172,c_toledo
7173,b_toledo
7174,b_maqueda
7175,b_talavera
7176,c_madrid
7177,b_madrid
7178,b_gudalajara
7179,b_villarejodesalvanes
7180,b_arganda
7181,c_molina
7182,b_molina
7183,b_ablanque
7184,b_medinaceli
7185,b_siguenza
7186,c_cuenca
7187,b_cuenca
7188,b_altotajo
7189,b_zurita
7190,b_huete
7191,c_malagon
7192,b_malagon
7193,b_cabaneros
7194,b_lajara
7195,b_lapueblademontalban
7196,c_mora
7197,b_ucles
7198,b_mora
7199,b_ocana
7200,b_quintanar
7201,k_badajoz
7202,d_beja
7203,c_lisboa
7204,b_lisboa
7205,b_santarem
7206,b_setubal
7207,c_beja
7208,b_evora
7209,b_beja
7210,c_alcacer_do_sal
7211,b_alcacerdosal
7212,b_montemor
7213,b_vianadoalento
7214,b_avis
7215,c_elvas
7216,b_elvas
7217,b_nisa
7218,b_crato
7219,d_badajoz
7220,c_badajoz
7221,b_badajoz
7222,b_olivienza
7223,b_ilerena
7224,c_plasencia
7225,b_hervas
7226,b_coira
7227,b_almaraz
7228,c_caceres
7229,b_caceres
7230,b_alcantara
7231,b_zalaca
7232,c_merida
7233,b_merida
7234,b_trujillo
7235,b_castilblanco
7236,c_medellin
7237,b_medellin
7238,b_donllorente
7239,b_hornachos
7240,d_algarve
7241,c_faro
7242,b_faro
7243,b_mertola
7244,c_silves
7245,b_silves
7246,b_ourique
7247,b_lagos
7248,k_valencia
7249,d_valencia
7250,c_valencia
7251,b_valencia
7252,b_murviedro
7253,b_montanejos
7254,b_requena
7255,c_castellon
7256,b_castellon
7257,b_amposta
7258,b_segorbe
7259,c_teruel
7260,b_teruel
7261,b_maestrazgo
7262,b_ademuz
7263,c_denia
7264,b_denia
7265,b_almansa
7266,c_alicante
7267,b_alicante
7268,b_albacete
7269,d_mallorca
7270,c_mallorca
7271,b_palma
7272,b_alcudia
7273,c_menorca
7274,b_menorca
7275,c_iviza
7276,b_iviza
7277,d_murcia
7278,c_murcia
7279,b_murcia
7280,b_cartagena
7281,b_aguilas
7282,b_caravacadelacruz
7283,b_cieza
7284,c_alcaraz
7285,b_alcaraz
7286,b_huescar
7287,b_segura
7288,b_reolid
7289,c_alarcon
7290,b_alarcon
7291,b_ventadelmoro
7292,b_valeria
7293,b_alcazar
7294,k_castille
7295,d_castilla
7296,c_burgos
7297,b_burgos
7298,b_atapuerca
7299,b_lerma
7300,b_palencia
7301,c_valladolid
7302,b_valladolid
7303,b_simancas
7304,b_arandadeduero
7305,c_soria
7306,b_soria
7307,b_osma
7308,b_sanesteban
7309,b_sanleonardodeyague
7310,c_cuellar
7311,b_segovia
7312,b_cuellar
7313,b_uceda
7314,c_olmedo
7315,b_olmedo
7316,b_coracera
7317,d_cantabria
7318,c_asturias_de_santillana
7319,b_santiallana
7320,b_santander
7321,b_reinosa
7322,b_medinadepomar
7323,c_amaya
7324,b_amaya
7325,b_mirandadeebro
7326,b_sedano
7327,k_aragon
7328,d_aragon
7329,c_zaragoza
7330,b_zaragoza
7331,b_ejea
7332,b_zuera
7333,b_sarinena
7334,c_albarracin
7335,b_albarracin
7336,b_sierradesanjust
7337,b_belchite
7338,c_alto_aragon
7339,b_alto_aragon
7340,b_huesca
7341,b_ainsa
7342,b_jaca
7343,b_ribagorza
7344,c_calatayud
7345,b_calatayud
7346,b_daroca
7347,c_fraga
7348,b_fraga
7349,b_barbastro
7350,c_alcaniz
7351,b_alcaniz
7352,b_caspe
7353,b_calaceite
7354,d_barcelona
7355,c_barcelona
7356,b_barcelona
7357,b_loredo
7358,b_sitges
7359,b_manresa
7360,c_urgell
7361,b_urgell
7362,b_berga
7363,b_vielha
7364,b_andorra
7365,c_puigcerda
7366,b_puigcerda
7367,b_olot
7368,b_vic
7369,c_girona
7370,b_perpignan
7371,b_girona
7372,b_roses
7373,c_lleida
7374,b_lleida
7375,b_balaguer
7376,b_maials
7377,c_tarragona
7378,b_tarragona
7379,b_tortosa
7380,b_prades
7381,k_navarra
7382,d_navarra
7383,c_navarra
7384,b_pamplona
7385,b_tafalla
7386,b_lizarra
7387,c_najera
7388,b_najera
7389,b_logrono
7390,b_arnedo
7391,c_tudela
7392,b_tudela
7393,b_tarazona
7394,d_viscaya
7395,c_viscaya
7396,b_bilibio
7397,b_alava
7398,c_ipuskoa
7399,b_irun
7400,b_izurum
7401,k_asturias
7402,k_leon
7403,d_leon
7404,c_leon
7405,b_leon
7406,b_sarria
7407,b_villablino
7408,b_guardo
7409,b_valenciadecampos
7410,c_benavente
7411,b_benavente
7412,b_alba
7413,c_zamora
7414,b_zamora
7415,b_toro
7416,b_villafafila
7417,c_salamanca
7418,b_bejar
7419,b_salamanca
7420,b_ciduadrodrigo
7421,c_avila
7422,b_avila
7423,b_medinadelcampo
7424,b_laadrada
7425,b_sierradegredos
7426,d_asturias
7427,c_asturias_de_oviedo
7428,b_oviedo
7429,b_riano
7430,b_villaviciosa
7431,b_gijon
7432,c_pravia
7433,b_pravia
7434,b_luarca
7435,b_gangasdelnarcea
7436,b_carballido
7437,k_spanish_galicia
7438,d_galicia
7439,c_coruna
7440,b_corunna
7441,b_ferrol
7442,b_mondonedo
7443,b_vilalba
7444,c_santiago
7445,b_santiago
7446,b_betanzos
7447,b_melide
7448,b_padron
7449,c_tui
